SheetNo,GPSMarker,RecordingFileName,Region,TransectID,Site,Point,Visit,LatitudeHr,LatitudeMin,LatitudeSec,LongitudeHr,LongitudeMin,LongitudeSec,Elevation,Year,Month,Day,CloudCover,Precipitation,BeaufortWindScale,nHikers,Observer,StartTimeHr,StartTimeMin,BirdNo,Species,DistanceBin,TimeBin,Quadrant,Flock,IndividualComments,RecordingChecks,SurveyComments
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,13,CBCH,A,A,4,1,Flock moved to Q1 Distance Bin B.,,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,14,GCKI,A,A,4,,,,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,15,BRCR,A,A,4,,,,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,16,SPTO,A,B,4,,,,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,17,UNID,A,B,4,,Tsweeeeep. Merlin suggests CBCH.,,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,18,RBNU,C,B,4,,,,
53,79,STE-093,VancouverIsland,9,GABR,8,1,49,9,999,123,48,229,118,2023,3,11,100,0,1,,RM,10,48,19,SOSP,D,B,4,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,1,SPTO,A,B,1,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,2,AMRO,B,D,1,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,3,RBNU,C,A,1,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,4,VATH,C,C,1,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,5,CORA,D,A,1,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,6,GCKI,A,A,2,,Moved to Q4 Distance Bin A.,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,7,GCKI,A,A,2,,Moved to Q1 Distance Bin A.,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,8,CBCH,A,A,2,,Moved to Q1 Distance Bin A.,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,9,GCKI,A,D,2,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,10,CBCH,A,D,2,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,11,VATH,B,A,2,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,12,PAWR,B,A,2,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,13,PUFI,B,A,2,,Countercalling Bird 23.,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,14,BRCR,B,D,2,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,15,VATH,C,A,2,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,16,RBNU,C,B,2,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,17,AMRO,A,A,3,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,18,SPTO,B,A,3,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,19,AMRO,D,B,3,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,20,CORA,E,D,3,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,21,DEJU,A,B,4,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,22,CBCH,A,D,4,,,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,23,PUFI,B,A,4,,Countercalling Bird 13.,,
54,80,STE-094,VancouverIsland,10,LINL,1,1,49,13,401,123,59,904,175,2023,3,12,90,0,0,,RM,7,46,24,CORA,C,C,4,,,,
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,1,CBCH,A,A,1,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,2,DEJU,A,A,1,,Moved to Q1 Distance Bin 2.,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,3,SPTO,B,A,1,,Countercalling Bird 8.,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,4,RBNU,B,A,1,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,5,UNID,C,A,1,,~1:30.,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,6,CBCH,A,B,2,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,7,GCKI,A,C,2,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,8,SPTO,A,C,2,,Countercalling Bird 3 and Bird 14.,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,9,PIWO,D,A,2,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,10,RBNU,D,B,2,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,11,CBCH,A,A,3,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,12,GCKI,A,C,3,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,13,CORA,D,B,3,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,14,SPTO,A,A,4,,Countercalling Bird 8. Moved to Q4 Distance Bin B.,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,15,CBCH,A,A,4,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,16,CBCH,A,A,4,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,17,ANHU,A,C,4,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,18,PUFI,B,B,4,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,19,AMRO,B,B,4,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,20,AMRO,B,B,4,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,21,PUFI,B,B,4,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,22,NOFL,B,B,4,,Countercalling Bird 27.,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,23,NOFL,D,A,4,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,24,RBNU,D,A,4,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,25,PUFI,D,A,4,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,26,RBNU,D,D,4,,,,Ridge ~ 50m SW.
55,81,STE-095,VancouverIsland,10,LINL,2,1,49,13,348,123,59,609,156,2023,3,12,70,0,0,,RM,8,19,27,NOFL,E,A,4,,Countercalling Bird 22. Moved to Q4 Distance Bin D.,,Ridge ~ 50m SW.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,1,ANHU,A,C,1,,,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,2,CBCH,A,C,1,,,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,3,SPTO,B,A,1,,,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,4,HAWO,B,C,1,,Unsure of ID. DOWO? Moved ENE.,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,5,HAWO,B,C,1,,Unsure of ID. DOWO? Moved ENE.,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,6,RBNU,C,A,1,,,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,7,UNID,C,B,1,,~4:00.,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,8,DEJU,C,D,1,,Countercalling Bird 10.,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,9,RBNU,C,D,1,,,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,10,DEJU,D,A,1,,Countercalling Bird 8. Moved to Q1 Distance Band C.,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,11,CBCH,A,A,2,,,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,12,CORA,B,D,2,,,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,13,AMRO,D,D,2,,,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,14,GCKI,A,D,3,,,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,15,CORA,B,D,3,,,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,16,SOSP,C,B,3,,,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,17,CORA,E,B,3,,,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,18,CBCH,A,A,4,,Moved to Q3 Distance Bin A.,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,19,ANHU,A,A,4,,,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,20,CBCH,A,B,4,,,,Corrected Recording from STE-095 on Sheet to STE-096.
56,82,STE-096,VancouverIsland,10,LINL,3,1,49,13,569,123,59,967,206,2023,3,12,40,0,2,,RM,9,6,21,CBCH,B,A,4,,Moved to Q4 Distance Bin A.,,Corrected Recording from STE-095 on Sheet to STE-096.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,1,CBCH,A,B,1,,,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,2,DEJU,A,B,1,,,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,3,GCKI,A,D,1,,,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,4,RECR,B,B,1,,,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,5,CBCH,A,A,2,,Moved to Q4 Distance Bin A.,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,6,BUSH,A,D,2,,,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,7,GCKI,A,A,3,,,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,8,RBNU,D,A,3,,,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,9,UNID,D,C,3,,~5:30. teeteeteetee.,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,10,CORA,E,C,3,,,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,11,NOFL,E,D,3,,,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,12,SPTO,A,A,4,,,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,13,GCKI,A,A,4,,,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,14,CBCH,A,A,4,,Moved NW.,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,15,ANHU,A,C,4,,,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,16,DEJU,B,A,4,,Countercalling Bird 18.,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,17,SOSP,D,A,4,,,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,18,DEJU,D,B,4,,Countercalling Bird 16.,,Ridge ~50m SW.
57,83,STE-097,VancouverIsland,10,LINL,4,1,49,13,594,124,0,296,177,2023,3,12,10,0,2,,RM,9,39,19,RBNU,D,D,4,,,,Ridge ~50m SW.
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,1,DEJU,A,B,1,,Moved to Q4 Distance Bin A.,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,2,SPTO,A,C,1,,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,3,AMRO,B,A,1,,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,4,CORA,D,C,1,,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,5,AMCR,D,D,1,,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,6,AMCR,D,D,1,,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,7,GULL,E,A,1,,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,8,CAGO,E,D,1,,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,9,DEJU,A,B,2,,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,10,PAWR,A,B,2,,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,11,CBCH,A,C,2,1,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,12,NOFL,B,A,2,,Moved to Q1 Distance Bin B. Countercalling Bird 25.,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,13,AMCR,E,A,2,,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,14,CBCH,A,A,3,1,Moved to Q2 Distance Bin A.,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,15,CBCH,A,B,3,1,Moved to Q2 Distance Bin A.,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,16,SPTO,A,B,3,,Countercalling Bird 26.,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,17,CBCH,A,C,3,1,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,18,CBCH,A,C,3,1,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,19,CBCH,A,C,3,1,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,20,CBCH,A,C,3,1,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,21,DEJU,A,C,3,,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,22,ANHU,A,C,3,,Moved to Q1 Distance Bin A.,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,23,BEWR,B,B,3,,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,24,AMRO,E,A,3,,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,25,NOFL,A,A,4,,Countercalling Bird 12.,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,26,SPTO,A,C,4,,Countercalling Bird 16.,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,27,SOSP,B,A,4,,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,28,DEJU,D,A,4,,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,29,AMRO,E,A,4,,,,
58,85,STE-098,VancouverIsland,11,UPLA,1,1,48,26,521,123,17,937,3,2023,3,17,0,0,1,,RM,7,45,30,GULL,E,B,4,,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,1,CBCH,A,A,1,1,Flock moved NNW.,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,2,CBCH,A,A,1,1,Flock moved NNW.,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,3,UNID,B,D,1,,~8:50.,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,4,AMRO,C,A,1,,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,5,AMRO,C,A,1,,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,6,AMRO,C,A,1,,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,7,NOFL,C,C,1,,Check if missed in 2.5-5min.,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,8,DEJU,C,D,1,,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,9,CBCH,A,B,2,,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,10,CBCH,A,D,2,,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,11,ANHU,A,A,3,,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,12,CBCH,A,D,3,,Countercalling Bird 16.,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,13,SPTO,B,A,3,,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,14,SOSP,C,B,3,,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,15,BEWR,A,A,4,,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,16,CBCH,A,C,4,,Countercalling Bird 12.,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,17,SOSP,A,C,4,,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,18,HOFI,B,D,4,2,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,19,HOFI,B,D,4,2,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,20,AMRO,D,A,4,,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,21,NOFL,D,B,4,,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,22,NOFL,D,B,4,,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,23,DEJU,D,B,4,,Moved to Q4 Distance Bin C.,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,24,NOFL,D,C,4,,,,
59,86,STE-099,VancouverIsland,11,UPLA,2,1,48,26,593,123,18,146,5,2023,3,17,0,0,1,,RM,8,12,25,AMRO,F,,,3,,,
